County,Year,TotalOverdose,TotalDeath,State,POP,OverdoseProp,PolicyState,Post
Tazewell County,2008,17,1341,Illinois,133893,0.0001269670557833494,False,False
Tazewell County,2009,13,1325,Illinois,135054,9.625779317902468e-05,False,False
Tazewell County,2010,11,1343,Illinois,135394,8.12443682881073e-05,False,False
Tazewell County,2011,16,1402,Illinois,135850,0.00011777695988222304,False,False
Tazewell County,2012,23,1307,Illinois,136127,0.0001689598683582243,False,False
Tazewell County,2014,19,1404,Illinois,135353,0.00014037368953772727,False,False
Tazewell County,2015,20,1492,Illinois,134302,0.00014891810993134875,False,False
Tazewell County,2003,14,556,Virginia,44042,0.0003178783888106807,False,False
Tazewell County,2004,13,582,Virginia,44102,0.00029477121218992333,False,False
Tazewell County,2005,12,576,Virginia,44025,0.000272572402044293,False,False
Tazewell County,2006,19,563,Virginia,44195,0.0004299128860730852,False,False
Tazewell County,2007,12,516,Virginia,44169,0.00027168376010323984,False,False
Tazewell County,2008,12,614,Virginia,45020,0.0002665482007996446,False,False
Tazewell County,2009,14,633,Virginia,45069,0.0003106348044110142,False,False
Tazewell County,2010,13,649,Virginia,45078,0.0002883890145969209,False,False
Tazewell County,2011,21,657,Virginia,44730,0.00046948356807511736,False,False
Tazewell County,2012,13,631,Virginia,44264,0.00029369239110789804,False,False
Tazewell County,2014,13,551,Virginia,43379,0.00029968417898061276,False,False
Tehama County,2012,12,599,California,63212,0.0001898373726507625,False,True
Terrebonne Parish,2003,19,807,Louisiana,106257,0.00017881174887301543,False,False
Terrebonne Parish,2004,17,833,Louisiana,106783,0.00015920137100474796,False,False
Terrebonne Parish,2005,17,926,Louisiana,107811,0.00015768335327563977,False,False
Terrebonne Parish,2006,20,968,Louisiana,109994,0.00018182809971452988,False,False
Terrebonne Parish,2007,16,929,Louisiana,110656,0.00014459224985540774,False,False
Terrebonne Parish,2008,14,988,Louisiana,111453,0.0001256134872995792,False,False
Terrebonne Parish,2009,12,935,Louisiana,111689,0.00010744119832749867,False,False
Terrebonne Parish,2010,22,958,Louisiana,111860,0.00019667441444662972,False,True
Terrebonne Parish,2011,17,969,Louisiana,111635,0.00015228199041519236,False,True
Terrebonne Parish,2012,18,978,Louisiana,111708,0.00016113438607798906,False,True
Terrebonne Parish,2013,22,1042,Louisiana,112707,0.00019519639419024551,False,True
Terrebonne Parish,2014,22,1037,Louisiana,113482,0.00019386334396644402,False,True
Terrebonne Parish,2015,35,1012,Louisiana,113817,0.0003075111802279097,False,True
Thurston County,2003,17,1678,Washington,219499,7.744909999589975e-05,True,False
Thurston County,2004,20,1590,Washington,222985,8.969213175774155e-05,True,False
Thurston County,2005,23,1732,Washington,227023,0.00010131132087938226,True,False
Thurston County,2006,20,1840,Washington,232688,8.595200440074262e-05,True,False
Thurston County,2007,20,1846,Washington,237772,8.41141934289992e-05,True,False
Thurston County,2008,19,1819,Washington,244332,7.776304372738732e-05,True,False
Thurston County,2009,28,1816,Washington,249936,0.00011202867934191153,True,False
Thurston County,2010,22,1815,Washington,252264,8.721022420955824e-05,True,False
Thurston County,2011,27,1946,Washington,256386,0.0001053099623224357,True,False
Thurston County,2012,25,1989,Washington,258527,9.67016984686319e-05,True,True
Thurston County,2013,25,1995,Washington,261852,9.54737790813131e-05,True,True
Thurston County,2014,20,2046,Washington,264909,7.549762371229366e-05,True,True
Thurston County,2015,26,2223,Washington,267978,9.702288993872632e-05,True,True
Tioga County,2014,13,472,New York,49824,0.00026091843288375083,False,False
Tippecanoe County,2005,13,1051,Indiana,158834,8.18464560484531e-05,False,False
Tippecanoe County,2007,16,976,Indiana,166226,9.625449688977657e-05,False,False
Tippecanoe County,2009,21,1037,Indiana,171937,0.00012213775976084264,False,False
Tippecanoe County,2011,18,1172,Indiana,175861,0.000102353563325581,False,False
Tippecanoe County,2012,21,1045,Indiana,179124,0.00011723722114289542,False,False
Tippecanoe County,2013,24,1102,Indiana,181953,0.00013190219452276138,False,False
Tippecanoe County,2014,22,1150,Indiana,184433,0.00011928450982199498,False,False
Tippecanoe County,2015,31,1174,Indiana,186723,0.0001660213257070634,False,False
Tipton County,2015,13,618,Tennessee,61533,0.0002112687501015715,False,False
Tolland County,2007,13,881,Connecticut,149718,8.682990689162292e-05,False,False
Tolland County,2009,12,907,Connecticut,152330,7.877634083896803e-05,False,False
Tolland County,2012,13,930,Connecticut,151967,8.554488803490232e-05,False,False
Tolland County,2013,10,992,Connecticut,151778,6.58857014850637e-05,False,False
Tolland County,2014,27,994,Connecticut,151693,0.00017799107407724812,False,False
Tolland County,2015,23,1002,Connecticut,151734,0.00015158105632224813,False,False
Tom Green County,2003,12,949,Texas,104330,0.00011501964919006996,True,False
Tom Green County,2006,10,918,Texas,106125,9.422850412249705e-05,True,False
Tom Green County,2009,10,924,Texas,108879,9.184507572626494e-05,True,True
Tom Green County,2010,20,990,Texas,110224,0.0001814486863115111,True,True
Tom Green County,2015,10,971,Texas,117514,8.509624385179638e-05,True,True
