BUYER_STATE,BUYER_COUNTY,YEAR/MONTH,MME,Year,FULL_STATES,Population,MME/CAP,PolicyState,Post
CA,CONTRA COSTA,20107,29435.66999999945,2010,California,1049025,0.03,False,False
CA,CONTRA COSTA,20108,28117.76999999946,2010,California,1049025,0.03,False,False
CA,CONTRA COSTA,20109,28197.509999999424,2010,California,1049025,0.03,False,False
CA,CONTRA COSTA,20111,27239.859999999542,2011,California,1065440,0.03,False,False
CA,CONTRA COSTA,20112,23881.559999999663,2011,California,1065440,0.02,False,False
CA,CONTRA COSTA,20113,28684.669999999467,2011,California,1065440,0.03,False,False
CA,CONTRA COSTA,20114,25003.64999999966,2011,California,1065440,0.02,False,False
CA,CONTRA COSTA,20115,26200.739999999507,2011,California,1065440,0.02,False,False
CA,CONTRA COSTA,20116,27261.619999999482,2011,California,1065440,0.03,False,False
CA,CONTRA COSTA,20117,24616.10999999964,2011,California,1065440,0.02,False,False
CA,CONTRA COSTA,20118,27825.18999999937,2011,California,1065440,0.03,False,False
CA,CONTRA COSTA,20119,27713.129999999408,2011,California,1065440,0.03,False,False
CA,CONTRA COSTA,20121,27928.829999999336,2012,California,1077548,0.03,False,True
CA,CONTRA COSTA,20122,26153.589999999516,2012,California,1077548,0.02,False,True
CA,CONTRA COSTA,20123,28765.289999999408,2012,California,1077548,0.03,False,True
CA,CONTRA COSTA,20124,26314.95999999958,2012,California,1077548,0.02,False,True
CA,CONTRA COSTA,20125,28450.289999999444,2012,California,1077548,0.03,False,True
CA,CONTRA COSTA,20126,27504.999999999472,2012,California,1077548,0.03,False,True
CA,CONTRA COSTA,20127,28883.4399999994,2012,California,1077548,0.03,False,True
CA,CONTRA COSTA,20128,29411.669999999318,2012,California,1077548,0.03,False,True
CA,CONTRA COSTA,20129,26773.509999999533,2012,California,1077548,0.02,False,True
CA,CONTRA COSTA,200610,19197.460000000185,2006,California,1000834,0.02,False,False
CA,CONTRA COSTA,200611,18190.30000000029,2006,California,1000834,0.02,False,False
CA,CONTRA COSTA,200612,18317.610000000208,2006,California,1000834,0.02,False,False
CA,CONTRA COSTA,200710,21449.07999999999,2007,California,1009152,0.02,False,False
CA,CONTRA COSTA,200711,19960.590000000146,2007,California,1009152,0.02,False,False
CA,CONTRA COSTA,200712,19103.72000000016,2007,California,1009152,0.02,False,False
CA,CONTRA COSTA,200810,23759.449999999862,2008,California,1023344,0.02,False,False
CA,CONTRA COSTA,200811,20842.59999999997,2008,California,1023344,0.02,False,False
CA,CONTRA COSTA,200812,24505.43999999981,2008,California,1023344,0.02,False,False
CA,CONTRA COSTA,200910,26984.84999999968,2009,California,1037890,0.03,False,False
CA,CONTRA COSTA,200911,26556.69999999953,2009,California,1037890,0.03,False,False
CA,CONTRA COSTA,200912,29906.239999999536,2009,California,1037890,0.03,False,False
CA,CONTRA COSTA,201010,26893.019999999426,2010,California,1049025,0.03,False,False
CA,CONTRA COSTA,201011,26674.17999999958,2010,California,1049025,0.03,False,False
CA,CONTRA COSTA,201012,27078.829999999594,2010,California,1049025,0.03,False,False
CA,CONTRA COSTA,201110,26033.569999999447,2011,California,1065440,0.02,False,False
CA,CONTRA COSTA,201111,25968.209999999486,2011,California,1065440,0.02,False,False
CA,CONTRA COSTA,201112,28718.049999999217,2011,California,1065440,0.03,False,False
CA,CONTRA COSTA,201210,31054.31999999917,2012,California,1077548,0.03,False,True
CA,CONTRA COSTA,201211,28948.919999999354,2012,California,1077548,0.03,False,True
CA,CONTRA COSTA,201212,29358.219999999357,2012,California,1077548,0.03,False,True
CA,DEL NORTE,20061,1237.8100000000004,2006,California,28211,0.04,False,False
CA,DEL NORTE,20062,1015.6100000000006,2006,California,28211,0.04,False,False
CA,DEL NORTE,20063,1307.7500000000002,2006,California,28211,0.05,False,False
CA,DEL NORTE,20064,1239.59,2006,California,28211,0.04,False,False
CA,DEL NORTE,20065,1118.5000000000007,2006,California,28211,0.04,False,False
CA,DEL NORTE,20066,1407.0699999999995,2006,California,28211,0.05,False,False
CA,DEL NORTE,20067,1284.0099999999993,2006,California,28211,0.05,False,False
CA,DEL NORTE,20068,1494.319999999998,2006,California,28211,0.05,False,False
CA,DEL NORTE,20069,1134.5199999999995,2006,California,28211,0.04,False,False
CA,DEL NORTE,20071,1326.4199999999992,2007,California,28415,0.05,False,False
CA,DEL NORTE,20072,1037.87,2007,California,28415,0.04,False,False
CA,DEL NORTE,20073,1538.4199999999992,2007,California,28415,0.05,False,False
CA,DEL NORTE,20074,941.66,2007,California,28415,0.03,False,False
CA,DEL NORTE,20075,1568.4999999999982,2007,California,28415,0.06,False,False
CA,DEL NORTE,20076,1272.1799999999985,2007,California,28415,0.04,False,False
CA,DEL NORTE,20077,1285.9799999999989,2007,California,28415,0.05,False,False
CA,DEL NORTE,20078,1389.2300000000002,2007,California,28415,0.05,False,False
CA,DEL NORTE,20079,1332.9199999999996,2007,California,28415,0.05,False,False
CA,DEL NORTE,20081,1532.3399999999995,2008,California,28496,0.05,False,False
CA,DEL NORTE,20082,1300.9899999999989,2008,California,28496,0.05,False,False
CA,DEL NORTE,20083,1490.61,2008,California,28496,0.05,False,False
CA,DEL NORTE,20084,1407.5299999999993,2008,California,28496,0.05,False,False
CA,DEL NORTE,20085,1328.0799999999992,2008,California,28496,0.05,False,False
CA,DEL NORTE,20086,1358.09,2008,California,28496,0.05,False,False
CA,DEL NORTE,20087,1367.6199999999985,2008,California,28496,0.05,False,False
CA,DEL NORTE,20088,1109.63,2008,California,28496,0.04,False,False
CA,DEL NORTE,20089,1444.3999999999978,2008,California,28496,0.05,False,False
CA,DEL NORTE,20091,1304.3399999999995,2009,California,28599,0.05,False,False
CA,DEL NORTE,20092,1243.51,2009,California,28599,0.04,False,False
CA,DEL NORTE,20093,1560.779999999999,2009,California,28599,0.05,False,False
CA,DEL NORTE,20094,1403.9199999999992,2009,California,28599,0.05,False,False
CA,DEL NORTE,20095,1437.0299999999984,2009,California,28599,0.05,False,False
CA,DEL NORTE,20096,1402.5099999999993,2009,California,28599,0.05,False,False
CA,DEL NORTE,20097,1348.5500000000004,2009,California,28599,0.05,False,False
CA,DEL NORTE,20098,1436.1800000000005,2009,California,28599,0.05,False,False
CA,DEL NORTE,20099,1354.9699999999998,2009,California,28599,0.05,False,False
CA,DEL NORTE,20101,930.0399999999997,2010,California,28610,0.03,False,False
CA,DEL NORTE,20102,1339.87,2010,California,28610,0.05,False,False
CA,DEL NORTE,20103,1658.6599999999994,2010,California,28610,0.06,False,False
CA,DEL NORTE,20104,1515.8599999999994,2010,California,28610,0.05,False,False
CA,DEL NORTE,20105,1563.4799999999993,2010,California,28610,0.05,False,False
CA,DEL NORTE,20106,1574.4399999999969,2010,California,28610,0.06,False,False
CA,DEL NORTE,20107,1735.19,2010,California,28610,0.06,False,False
CA,DEL NORTE,20108,1552.789999999999,2010,California,28610,0.05,False,False
CA,DEL NORTE,20109,1562.4499999999994,2010,California,28610,0.05,False,False
CA,DEL NORTE,20111,1679.7199999999993,2011,California,28443,0.06,False,False
CA,DEL NORTE,20112,1549.2800000000007,2011,California,28443,0.05,False,False
CA,DEL NORTE,20113,1693.0999999999985,2011,California,28443,0.06,False,False
CA,DEL NORTE,20114,1734.5799999999986,2011,California,28443,0.06,False,False
CA,DEL NORTE,20115,1740.1399999999976,2011,California,28443,0.06,False,False
CA,DEL NORTE,20116,1667.38,2011,California,28443,0.06,False,False
CA,DEL NORTE,20117,1703.8199999999995,2011,California,28443,0.06,False,False
CA,DEL NORTE,20118,1926.9099999999985,2011,California,28443,0.07,False,False
CA,DEL NORTE,20119,1710.1099999999988,2011,California,28443,0.06,False,False
CA,DEL NORTE,20121,1807.04,2012,California,28190,0.06,False,True
CA,DEL NORTE,20122,1607.3600000000006,2012,California,28190,0.06,False,True
CA,DEL NORTE,20123,1932.7999999999984,2012,California,28190,0.07,False,True
CA,DEL NORTE,20124,1643.9099999999978,2012,California,28190,0.06,False,True
CA,DEL NORTE,20125,1918.299999999998,2012,California,28190,0.07,False,True
CA,DEL NORTE,20126,1880.2599999999993,2012,California,28190,0.07,False,True
CA,DEL NORTE,20127,1639.0199999999993,2012,California,28190,0.06,False,True
CA,DEL NORTE,20128,1947.1799999999978,2012,California,28190,0.07,False,True
CA,DEL NORTE,20129,1810.6399999999994,2012,California,28190,0.06,False,True
CA,DEL NORTE,200610,1256.1499999999996,2006,California,28211,0.04,False,False
CA,DEL NORTE,200611,1163.0799999999995,2006,California,28211,0.04,False,False
CA,DEL NORTE,200612,1101.6500000000003,2006,California,28211,0.04,False,False
CA,DEL NORTE,200710,1285.5899999999986,2007,California,28415,0.05,False,False
CA,DEL NORTE,200711,1354.6000000000004,2007,California,28415,0.05,False,False
CA,DEL NORTE,200712,1312.7799999999984,2007,California,28415,0.05,False,False
CA,DEL NORTE,200810,1466.579999999999,2008,California,28496,0.05,False,False
CA,DEL NORTE,200811,1654.0399999999993,2008,California,28496,0.06,False,False
CA,DEL NORTE,200812,1437.2399999999993,2008,California,28496,0.05,False,False
CA,DEL NORTE,200910,1542.5800000000006,2009,California,28599,0.05,False,False
CA,DEL NORTE,200911,1236.97,2009,California,28599,0.04,False,False
CA,DEL NORTE,200912,1616.1599999999994,2009,California,28599,0.06,False,False
CA,DEL NORTE,201010,1653.6699999999994,2010,California,28610,0.06,False,False
CA,DEL NORTE,201011,1675.1599999999985,2010,California,28610,0.06,False,False
CA,DEL NORTE,201012,1693.3699999999967,2010,California,28610,0.06,False,False
CA,DEL NORTE,201110,1755.91,2011,California,28443,0.06,False,False
CA,DEL NORTE,201111,1625.609999999999,2011,California,28443,0.06,False,False
CA,DEL NORTE,201112,1881.0099999999984,2011,California,28443,0.07,False,False
CA,DEL NORTE,201210,1606.2799999999984,2012,California,28190,0.06,False,True
CA,DEL NORTE,201211,1914.489999999999,2012,California,28190,0.07,False,True
CA,DEL NORTE,201212,1795.9499999999994,2012,California,28190,0.06,False,True
CA,EL DORADO,20061,4484.4300000000185,2006,California,176773,0.03,False,False
CA,EL DORADO,20062,4258.550000000024,2006,California,176773,0.02,False,False
CA,EL DORADO,20063,4858.590000000028,2006,California,176773,0.03,False,False
CA,EL DORADO,20064,4401.540000000024,2006,California,176773,0.02,False,False
CA,EL DORADO,20065,4547.090000000025,2006,California,176773,0.03,False,False
CA,EL DORADO,20066,4835.640000000018,2006,California,176773,0.03,False,False
CA,EL DORADO,20067,5523.590000000008,2006,California,176773,0.03,False,False
CA,EL DORADO,20068,5094.290000000025,2006,California,176773,0.03,False,False
CA,EL DORADO,20069,4461.990000000027,2006,California,176773,0.03,False,False
CA,EL DORADO,20071,4934.250000000032,2007,California,177694,0.03,False,False
CA,EL DORADO,20072,4811.910000000016,2007,California,177694,0.03,False,False
CA,EL DORADO,20073,5062.890000000018,2007,California,177694,0.03,False,False
CA,EL DORADO,20074,5064.5700000000215,2007,California,177694,0.03,False,False
CA,EL DORADO,20075,5546.790000000021,2007,California,177694,0.03,False,False
CA,EL DORADO,20076,5436.8400000000065,2007,California,177694,0.03,False,False
CA,EL DORADO,20077,6196.629999999999,2007,California,177694,0.03,False,False
CA,EL DORADO,20078,6012.600000000009,2007,California,177694,0.03,False,False
CA,EL DORADO,20079,5515.640000000009,2007,California,177694,0.03,False,False
CA,EL DORADO,20081,6629.530000000014,2008,California,179150,0.04,False,False
CA,EL DORADO,20082,5387.180000000003,2008,California,179150,0.03,False,False
CA,EL DORADO,20083,5654.290000000014,2008,California,179150,0.03,False,False
CA,EL DORADO,20084,6316.949999999993,2008,California,179150,0.04,False,False
CA,EL DORADO,20085,6207.799999999997,2008,California,179150,0.03,False,False
CA,EL DORADO,20086,5597.710000000001,2008,California,179150,0.03,False,False
CA,EL DORADO,20087,6356.0700000000015,2008,California,179150,0.04,False,False
CA,EL DORADO,20088,6047.530000000029,2008,California,179150,0.03,False,False
CA,EL DORADO,20089,6133.430000000017,2008,California,179150,0.03,False,False
CA,EL DORADO,20091,6256.579999999995,2009,California,180455,0.03,False,False
CA,EL DORADO,20092,5768.18000000002,2009,California,180455,0.03,False,False
CA,EL DORADO,20093,6827.910000000016,2009,California,180455,0.04,False,False
CA,EL DORADO,20094,6807.700000000007,2009,California,180455,0.04,False,False
CA,EL DORADO,20095,6169.920000000014,2009,California,180455,0.03,False,False
CA,EL DORADO,20096,6754.380000000025,2009,California,180455,0.04,False,False
CA,EL DORADO,20097,6882.7700000000095,2009,California,180455,0.04,False,False
CA,EL DORADO,20098,6653.6800000000085,2009,California,180455,0.04,False,False
CA,EL DORADO,20099,6270.6200000000135,2009,California,180455,0.03,False,False
CA,EL DORADO,20101,6354.44000000001,2010,California,181058,0.04,False,False
CA,EL DORADO,20102,6024.480000000016,2010,California,181058,0.03,False,False
CA,EL DORADO,20103,6938.350000000006,2010,California,181058,0.04,False,False
CA,EL DORADO,20104,6944.659999999999,2010,California,181058,0.04,False,False
CA,EL DORADO,20105,6104.760000000005,2010,California,181058,0.03,False,False
CA,EL DORADO,20106,6814.510000000021,2010,California,181058,0.04,False,False
CA,EL DORADO,20107,7021.680000000009,2010,California,181058,0.04,False,False
CA,EL DORADO,20108,6612.140000000005,2010,California,181058,0.04,False,False
CA,EL DORADO,20109,6526.520000000004,2010,California,181058,0.04,False,False
CA,EL DORADO,20111,6514.01,2011,California,180936,0.04,False,False
CA,EL DORADO,20112,6134.5600000000095,2011,California,180936,0.03,False,False
CA,EL DORADO,20113,6558.550000000019,2011,California,180936,0.04,False,False
CA,EL DORADO,20114,6102.470000000026,2011,California,180936,0.03,False,False
CA,EL DORADO,20115,6382.449999999999,2011,California,180936,0.04,False,False
CA,EL DORADO,20116,6660.270000000012,2011,California,180936,0.04,False,False
CA,EL DORADO,20117,5973.4200000000155,2011,California,180936,0.03,False,False
CA,EL DORADO,20118,6467.440000000016,2011,California,180936,0.04,False,False
CA,EL DORADO,20119,6161.9300000000185,2011,California,180936,0.03,False,False
CA,EL DORADO,20121,6335.200000000028,2012,California,180575,0.04,False,True
CA,EL DORADO,20122,6390.320000000003,2012,California,180575,0.04,False,True
CA,EL DORADO,20123,7046.7100000000155,2012,California,180575,0.04,False,True
CA,EL DORADO,20124,6270.1600000000135,2012,California,180575,0.03,False,True
CA,EL DORADO,20125,6515.58000000001,2012,California,180575,0.04,False,True
CA,EL DORADO,20126,6487.660000000021,2012,California,180575,0.04,False,True
CA,EL DORADO,20127,6265.52000000003,2012,California,180575,0.03,False,True
CA,EL DORADO,20128,6713.040000000027,2012,California,180575,0.04,False,True
CA,EL DORADO,20129,6010.0900000000265,2012,California,180575,0.03,False,True
CA,EL DORADO,200610,5288.320000000023,2006,California,176773,0.03,False,False
CA,EL DORADO,200611,4825.470000000027,2006,California,176773,0.03,False,False
CA,EL DORADO,200612,6821.609999999983,2006,California,176773,0.04,False,False
CA,EL DORADO,200710,5857.240000000006,2007,California,177694,0.03,False,False
CA,EL DORADO,200711,6066.5500000000075,2007,California,177694,0.03,False,False
CA,EL DORADO,200712,5992.260000000014,2007,California,177694,0.03,False,False
CA,EL DORADO,200810,6380.23000000001,2008,California,179150,0.04,False,False
CA,EL DORADO,200811,5700.890000000017,2008,California,179150,0.03,False,False
CA,EL DORADO,200812,6824.210000000017,2008,California,179150,0.04,False,False
CA,EL DORADO,200910,6454.510000000014,2009,California,180455,0.04,False,False
CA,EL DORADO,200911,6652.050000000008,2009,California,180455,0.04,False,False
CA,EL DORADO,200912,6832.210000000019,2009,California,180455,0.04,False,False
CA,EL DORADO,201010,6952.720000000008,2010,California,181058,0.04,False,False
CA,EL DORADO,201011,6475.780000000022,2010,California,181058,0.04,False,False
CA,EL DORADO,201012,6826.690000000017,2010,California,181058,0.04,False,False
CA,EL DORADO,201110,6619.770000000016,2011,California,180936,0.04,False,False
CA,EL DORADO,201111,6302.4600000000155,2011,California,180936,0.03,False,False
CA,EL DORADO,201112,6658.260000000009,2011,California,180936,0.04,False,False
CA,EL DORADO,201210,7198.740000000028,2012,California,180575,0.04,False,True
CA,EL DORADO,201211,6369.890000000019,2012,California,180575,0.04,False,True
CA,EL DORADO,201212,6617.9800000000205,2012,California,180575,0.04,False,True
CA,FRESNO,20061,16863.010000000326,2006,California,883862,0.02,False,False
CA,FRESNO,20062,15619.840000000344,2006,California,883862,0.02,False,False
CA,FRESNO,20063,18529.910000000174,2006,California,883862,0.02,False,False
CA,FRESNO,20064,16115.780000000324,2006,California,883862,0.02,False,False
CA,FRESNO,20065,18041.500000000226,2006,California,883862,0.02,False,False
CA,FRESNO,20066,18089.760000000275,2006,California,883862,0.02,False,False
CA,FRESNO,20067,17611.44000000032,2006,California,883862,0.02,False,False
CA,FRESNO,20068,18014.740000000238,2006,California,883862,0.02,False,False
CA,FRESNO,20069,17779.020000000226,2006,California,883862,0.02,False,False
CA,FRESNO,20071,19514.76000000009,2007,California,895933,0.02,False,False
CA,FRESNO,20072,17992.970000000274,2007,California,895933,0.02,False,False
